"id","daysInactive","daysInactiveAvg","daysInactiveSD","activeSince","visits","clicks","sales","revenue","productCategories","productViews","timeOfDay","timeOfDaySD","weekdayPercent","duration","clicksClothing","clicksShoes","clicksElectronics","clicksWatches","clicksBooks","clicksMovies","clicksMusic","clicksJewelry","clicksKitchen","clicksHome","clicksGarden","clicksPet","clicksFood","clicksHealth","clicksToys","clicksTools","clicksAutomotive","clicksOutdoors","clicksHandmade","clicksSports","clicksScience","clicksIndustrial","churn"
147407,25,0,0,28,5,5,0,0,1,1,12,3.2403703,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1
108269,11,28,33.35666,96,4,4,0,0,1,1,10,3.1622777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1
134238,4,56,0,60,2,2,0,0,1,1,15.5,4.9497476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
119029,4,41.5,41.5,87,3,15,0,0,1,3.6666667,10,7.81025,1,7.8444443,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
134880,27,0,0,27,2,3,0,0,1,1.5,20,0,1,0.65833336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
145073,27,9.6,16.26776,76,6,13,0,0,1.1666666,2,16.166666,5.4558835,0.83333333,1.8055556,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,8,2,0,1
112436,4,51,0,55,2,2,0,0,1,1,16.5,2.1213202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
135798,19,0,0,19,2,9,0,0,1,1.5,15.5,0.70710677,1,7.8166666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
137482,28,49,0,78,2,2,0,0,1,1,20.5,3.535534,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
140348,30,0.25,0.4330127,32,5,5,0,0,1,1,12.6,6.348228,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1
102123,8,7,6,22,3,4,0,0,1,1.3333334,16,7.2111025,0,0.19444445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
136248,3,4.3333335,4.9216075,31,7,7,0,0,1,1,15.714286,2.8702083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
114371,28,30,0,58,2,3,0,0,1,1.5,15,5.656854,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
108166,27,4,0,31,2,2,0,0,1,1,13.5,2.1213202,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
111374,29,50,0,79,2,2,0,0,1,1,20.5,2.1213202,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
137284,22,1,0,23,2,7,0,0,1,2.5,15,0,0,6.3416667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,1
118806,5,0,0,5,2,2,0,0,1,1,6.5,0.70710677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
136172,25,6,0,31,2,2,0,0,1,1,19,4.2426405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
103825,18,4,0,22,2,2,0,0,1,1,14.5,4.9497476,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
124509,10,1,0,12,2,2,0,0,1,1,22.5,0.70710677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
102883,28,42,0,70,2,2,0,0,1,1,12,2.828427,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
147997,13,63,0,76,2,4,0,0,1,1.5,12,1.4142135,1,1.1916667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1
107003,0,2.5,2.5,5,3,3,0,0,1,1,14.666667,1.5275252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
144165,19,41,0,60,2,2,0,0,1,1,15,9.899495,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
139617,24,2.125,3.7228181,42,9,19,1,682,1.2222222,1.5555556,13.444445,8.804986,0.2222222,3.901852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,16,0,0,0,0,1
114162,0,0,0,1,2,3,0,0,1,1,6.5,0.70710677,0.5,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1
124915,22,36,0,59,2,2,0,0,1,1,15.5,9.192389,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
101741,23,0,0,23,2,2,0,0,1,1,11.5,0.70710677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
133041,10,64,0,74,2,2,0,0,1,1,11.5,0.70710677,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
103708,27,4,0,32,2,9,0,0,1,3.5,10,2.828427,1,3.7333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1
119969,14,16,7.8740077,63,4,7,0,0,1.25,1.5,13,3.3665016,1,2.125,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1
141729,18,0,0,18,2,2,0,0,1,1,16.5,0.70710677,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
145723,13,55,0,68,2,2,0,0,1,1,12,4.2426405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
126440,13,13.5,13.5,42,3,3,0,0,1,1,10.666667,4.041452,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1
101724,13,3,0,17,2,2,0,0,1,1,12.5,2.1213202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
126615,13,39,0,52,2,3,0,0,1,1,10,7.071068,1,1.2833333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1
103537,28,0,0,28,2,5,0,0,1,2,14.5,0.70710677,1,2.0666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1
134290,14,0,0,14,2,2,0,0,1,1,15.5,0.70710677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
106373,7,0,0,7,2,2,0,0,1,1,10,1.4142135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
126150,2,38,0,41,2,2,0,0,1,1,18,2.828427,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
142004,1,37,0,39,2,2,0,0,1,1,18.5,2.1213202,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
116669,24,0,0,25,4,14,0,0,1,3.5,20.5,1.7320508,1,1.8166667,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1
130621,14,2.2,2.0396078,27,6,13,0,0,1,2,14.833333,5.3447795,0.66666666,1.6111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,1
146074,11,0,0,11,2,6,0,0,1,2.5,13.5,0.70710677,1,1.2166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1
123658,15,0,0,15,2,2,0,0,1,1,16,7.071068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
101144,14,0,0,14,2,2,0,0,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
119446,31,14,14,60,3,3,0,0,1,1,13,3.4641016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1
131539,19,6,0,26,2,3,0,0,1,1,20.5,2.1213202,1,5.0416665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
117087,21,52,0,74,2,2,0,0,1,1,11,1.4142135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
139189,20,4,0,24,2,2,0,0,1,1,14.5,12.020815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
106682,3,0,0,3,3,3,0,0,1,1,11.666667,11.06044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1
118199,20,6,0,27,2,2,0,0,1,1,12,1.4142135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
137063,23,0,0,23,2,2,0,0,1,1,17,1.4142135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
145756,7,14,0,21,2,2,0,0,1,1,11.5,4.9497476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
103917,30,0,0,30,2,2,0,0,1,1,12.5,0.70710677,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
106339,11,0,0,11,4,5,0,0,1,1,12.5,6.8068595,1,0.104166664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
148304,3,2.5,2.5,8,3,4,0,0,1,1,16.666666,5.5075707,0.66666666,0.21111111,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1
142358,13,23,0,37,2,2,0,0,1,1,22.5,0.70710677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
112428,5,22,20,50,3,4,0,0,1,1.3333334,20,1,0.66666666,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1
135580,14,2.3333333,2.6246693,22,4,7,0,0,1,1.5,16.5,3.5118847,0.25,1.8625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1
124846,6,1,0,7,2,3,0,0,1,1,7.5,0.70710677,1,3.3083334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
100741,3,0,0,3,2,5,0,0,1,1,12.5,0.70710677,1,2.0416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1
121250,12,8.222222,13.03651,89,10,32,2,1089,1,1.8,14.2,4.7093287,0.9,4.233333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,1
122582,18,6.5,6.5,31,3,3,0,0,1,1,8.666667,0.57735026,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
142322,22,0,0,23,3,3,0,0,1,1,13.666667,4.725816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1
130928,9,15.25,15.417117,71,5,7,0,0,1,1.4,19.2,4.1472883,0.6,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,1
125747,26,0,0,27,4,7,0,0,1,1,14.25,1.5,1,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1
138087,15,4.5,4.5,25,3,3,0,0,1,1,13.666667,8.326664,0.66666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
130554,5,10.333333,14.61354,36,4,24,0,0,1,4.25,6.25,3.4034297,0.25,18.041666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,1
139238,11,7,0,18,2,2,0,0,1,1,17.5,4.9497476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
117414,15,26,23.366642,94,4,4,0,0,1,1,12.75,5.7373047,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1
136065,30,0,0,30,2,2,0,0,1,1,1.5,0.70710677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
107452,0,5.5,2.5,12,3,4,0,0,1,1.3333334,16.666666,5.5075707,0.66666666,0.07777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1
103225,10,33,0,44,2,4,0,0,1,1.5,13.5,12.020815,0.5,2.0833333,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
119911,9,27,8,63,3,5,0,0,1,1.3333334,21.666666,0.57735026,0.66666666,2.838889,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1
119178,20,0,0,20,2,2,0,0,1,1,14.5,9.192389,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
133146,23,7,0,31,2,2,0,0,1,1,18.5,3.535534,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
134980,22,26.5,25.5,76,3,4,0,0,1,1.3333334,11,5.2915025,0.66666666,0.31111112,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1
126108,16,0,0,16,2,2,0,0,1,1,12.5,0.70710677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
127980,7,6,0,14,2,2,0,0,1,1,11.5,2.1213202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
109782,1,38,0,40,2,3,0,0,1,1.5,22.5,0.70710677,0.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
141508,9,0,0,9,2,5,0,0,1,2.5,18,1.4142135,0,3.5166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1
147090,22,0,0,22,2,2,0,0,1,1,16.5,2.1213202,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
130960,0,2.1842105,3.640816,99,39,55,0,0,1.051282,1.3589743,14.871795,4.2930756,0.58974358,1.2008547,0,0,0,0,0,0,0,0,0,0,0,20,7,0,0,0,0,28,0,0,0,0,0
125552,24,0,0,24,2,2,0,0,1,1,13.5,0.70710677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
131937,29,2.5,0.5,35,3,4,0,0,1,1.3333334,4.3333335,6.658328,0.66666666,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1
105518,3,0,0,4,2,4,0,0,1,1,15.5,6.363961,1,4.858333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
114197,27,0,0,27,2,5,0,0,1,1.5,14.5,0.70710677,1,5.641667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1
131784,24,24.5,1.5,74,3,3,0,0,1,1,8.666667,6.4291005,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
144015,11,41,39,94,3,3,0,0,1,1,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
134672,13,8,0,22,2,3,0,0,1,1,17,4.2426405,0.5,0.6333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
114164,12,3,0,15,2,2,0,0,1,1,19,4.2426405,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
130021,1,0.4,0.48989794,5,6,6,0,0,1,1,15.166667,5.3447795,0.66666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1
100300,18,0,0,18,2,2,0,0,1,1,8.5,0.70710677,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111402,22,3.4,4.8826222,42,6,8,0,0,1,1.1666666,18.333334,1.6329932,0.66666666,2.6972222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1
116804,22,0,0,22,2,2,0,0,1,1,8.5,10.606602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
122319,2,5,0,7,2,3,0,0,1,1.5,13,4.2426405,0.5,2.0666666,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
132285,18,0,0,18,3,3,0,0,1,1,12.333333,2.8867514,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
127027,30,4,0,38,3,3,0,0,1,1,19.666666,0.57735026,0.66666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
110221,23,3.5,0.5,31,3,3,0,0,1,1,12.666667,2.309401,0.66666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
136435,19,34,0,54,2,2,0,0,1,1,17.5,0.70710677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
106374,0,18.333334,24.52663,56,4,4,0,0,1,1,11.5,1.2909944,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
117346,16,57,0,74,2,2,0,0,1,1,16.5,6.363961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
106786,25,0,0,25,3,5,0,0,1,1.6666666,7.6666665,2.309401,1,1.7111111,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1
134119,6,11.666667,14.383633,42,4,5,0,0,1,1.25,9,3.3665016,1,0.104166664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1
141839,25,1.5,2.0615528,32,5,8,1,23041,1,1,13,3.391165,1,2.6366668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1
121106,23,18,0,42,2,2,0,0,1,1,5.5,0.70710677,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
130776,5,0,0,5,2,4,0,0,1,2,12,1.4142135,1,5.4166665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
106133,20,3,0,23,2,3,0,0,1,1,16,1.4142135,0.5,0.48333332,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1
127650,0,6,7.788881,20,4,6,0,0,1,1.5,20.25,2.2173557,0.75,1.9041667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,1
118399,3,0,0,4,2,2,0,0,1,1,6,8.485281,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
129964,7,0,0,7,2,4,0,0,1,1.5,11,0,1,0.59166664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1
142968,6,11,7.25718,40,4,4,0,0,1,1,8.75,2.7537854,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1
132351,19,14.5,5.5,49,3,3,0,0,1,1,8.333333,6.658328,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
102603,15,0,0,15,2,7,0,0,1,2.5,18.5,0.70710677,0,5.758333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1
138413,18,0,0,18,3,5,0,0,1,1.6666666,16.333334,8.082904,1,0.42777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1
111147,0,4,0,4,2,3,0,0,1.5,1.5,14.5,0.70710677,1,7.108333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
100102,0,0.06741573,0.36095232,18,90,309,1,261,1.5444444,2.9555554,12.444445,3.3624198,0.87777778,6.9972224,9,9,0,0,1,0,0,0,0,2,0,3,0,50,67,15,10,15,19,105,0,4,0
140352,29,10,0,39,2,2,0,0,1,1,5.5,0.70710677,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
123566,0,11,4.9665546,35,4,9,2,25053,1,1.25,11.75,1.8929695,1,7.3625,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0
134689,21,14.25,16.33057,79,5,9,0,0,1,1.6,15.2,3.4205263,0.4,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
137561,11,0,0,11,2,6,2,793,1,2,7.5,0.70710677,1,5.1666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1
102152,8,6,0,15,2,2,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
135405,18,7.4,12.026637,57,6,8,0,0,1,1.1666666,11.5,5.468089,0.5,0.39722222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0
125661,20,0,0,20,4,5,0,0,1,1.25,16,0.8164966,1,0.3375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1
125336,15,6,0,22,2,2,0,0,1,1,12,5.656854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
106348,9,0,0,9,2,5,0,0,1,2.5,12.5,3.535534,0,2.5416667,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1
100958,24,0,0,24,2,2,0,0,1,1,20,2.828427,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
132773,11,0,0,12,2,4,0,0,1,1,12.5,3.535534,1,10.366667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
119542,11,9.875,14.304173,94,9,9,0,0,1,1,15.222222,4.265495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0
146450,24,0,0,25,4,10,0,0,1,1,9.5,11.445523,1,11.25,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1
122226,14,7,0,22,2,2,0,0,1,1,15,4.2426405,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
123644,14,1,1.4142135,18,4,8,0,0,1,1.5,15.25,6.946222,1,0.7625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1
113569,20,0,0,21,2,2,0,0,1,1,11,1.4142135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
123896,22,64,0,87,2,3,0,0,1,1.5,15.5,0.70710677,0.5,0.083333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
127022,1,9,0,11,2,2,0,0,1,1,13,7.071068,0.5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111715,9,13,13,36,3,5,0,0,1,1,18,2.6457512,0.3333333,1.2833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1
143881,22,0,0,22,2,5,0,0,1,1.5,13.5,0.70710677,0,2.9916666,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1
116456,25,0,0,26,4,7,0,0,1,1.75,14.75,9.912114,1,3.0375,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
135336,7,0,0,7,2,4,1,1305,1,1,18.5,0.70710677,1,2.2583334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1
114627,21,4,0,26,2,4,0,0,1,2,14.5,6.363961,1,0.73333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
108484,11,1.6,2.7276363,20,6,10,0,0,1,1,19.333334,1.0327955,1,1.6861111,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1
120969,18,0,0,19,3,5,0,0,1,1.6666666,18,2.6457512,1,0.29444444,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1
129229,27,0,0,28,2,4,0,0,1,2,12.5,9.192389,1,1.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1
145681,30,3,3,36,3,6,0,0,1,1.3333334,11.666667,0.57735026,0,5.8555555,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,1
104211,20,0.16666667,0.37267798,23,7,12,0,0,1,1.7142857,15.142858,8.153294,0.28571427,1.6880952,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1
130149,30,4,0,35,2,2,0,0,1,1,20,1.4142135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
119539,27,1,0,28,2,2,0,0,1,1,6.5,2.1213202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
103281,19,12,0,32,2,2,0,0,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
141671,21,3.4666667,8.853374,77,16,62,4,6281,1.125,3.375,15.375,2.8017852,0.9375,4.284375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,50,1,0,0,0
139803,5,20.333334,25.249863,67,4,5,0,0,1,1.25,8,4,1,2.2458334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0
118408,2,12,0,15,2,2,0,0,1,1,14.5,6.363961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
124133,26,1,0,27,2,2,0,0,1,1,6.5,4.9497476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
142406,9,43,0,53,2,3,0,0,1,1.5,6.5,9.192389,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1
122419,25,0,0,25,2,3,0,0,1.5,1.5,12.5,2.1213202,1,2.375,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1
127461,30,34,27,99,3,6,0,0,1,1,15,3.6055512,0,1.4333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1
112745,23,1,0,24,2,2,0,0,1,1,13.5,0.70710677,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
115002,19,12.666667,8.259674,59,4,4,0,0,1,1,16.75,4.9916596,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1
